pmeId,Time,pmeProtocol1,pmeProtocol2,pmeTarget,pmeMessage,pmePrio,pmePrioLevel,pmeDienst,Message,pmeStraat,pmeHouseNumber,pmeHouseNumberAdd,pmeANRoad,pmeHectometerpaal,pmeZip,pmeRegionName,Latitude,Longitude,pmeHash,pmeGeoAccuracy,pme_strId,pme_wplId,pme_gemId,pme_proId,pme_vrgId,pmeCapCodes,pmeLifeLiner,pme_catId,wplNam,gemName,geometry
13555806,2017-12-31 13:09:17,FLEX-A,1600,AORG,P 1 Brandgerucht (VK: 2) De La Rey De la Reyweg 170-178 SGRAVH 157630,P 1,1,B,Brandgerucht (VK: 2) De La Rey 157630,De la Reyweg,170,\N,\N,\N,2571EA,Den Haag,52.06712520000001,4.2873792,+4YiMRxi12JiwLqedWeN1GwFRjM=,H,199611,4896,391,12,5170,"1500148,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.2873792 52.06712520000001)
13555825,2017-12-31 13:13:32,FLEX-A,1600,AORG,P 2 Wateroverlast (VK: 3) Barnsteenhorst 31-39 SGRAVH 155130,P 2,2,B,Wateroverlast (VK: 3) 155130,Barnsteenhorst,37,\N,\N,\N,2592EB,Den Haag,52.0933619,4.3519437000000005,RNt4Ebkt+atraXLuOwx7bv62jcw=,S,199294,4896,391,12,5170,"1500141,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.351943700000001 52.0933619)
13555829,2017-12-31 13:15:10,FLEX-A,1600,AORG,P 2 Wateroverlast (VK: 3) Barnsteenhorst 31-39 SGRAVH 155170,P 2,2,B,Wateroverlast (VK: 3) 155170,Barnsteenhorst,37,\N,\N,\N,2592EB,Den Haag,52.0932938,4.3521434,m8L58iwnnb3mgyha4ef1dVqGYWI=,H,199294,4896,391,12,5170,"1500141,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3521434 52.0932938)
13556156,2017-12-31 14:55:32,FLEX-A,1600,AORG,P 1 Brandmelding OMS (VK: 1) Hoogeveenlaan Hoogeveenlaan 12 A SGRAVH 157730,P 1,1,B,Brandmelding Melding Via Openbaar Meldsysteem (VK: 1) 157730,Hoogeveenlaan,\N,\N,\N,\N,2545TE,Den Haag,52.0478078,4.2715224,1fTwtvs4JPjvIZJl7IGCcMXbJi8=,S,200131,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2715224 52.0478078)
13556161,2017-12-31 14:56:48,FLEX-A,1600,AORG,P 2 Brandgerucht (VK: 2) Coevordenstraat 151-159 SGRAVH 157630,P 2,2,B,Brandgerucht (VK: 2) 157630,Coevordenstraat,157,\N,\N,\N,2541SN,Den Haag,52.046361299999994,4.2816352,V+E4sE5ilt+aj3hN3gJCNf6CXbU=,H,199542,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2816352 52.04636129999999)
13556429,2017-12-31 16:02:16,FLEX-A,1600,AORG,P 2 Buitenbrand container (VK: 2) (ondergronds) Albert Schweitzerlaan/Laan van de Mensenrechten SGRAVH 157730,P 2,2,B,Buitenbrand container (VK: 2) (ondergronds) / 157730,Laan van de Mensenrechten,\N,\N,\N,\N,2552NP,Den Haag,52.0601715,4.2609888,AGKhslKDBEnCI6LD5RHW+BqMmnw=,S,200486,4896,391,12,5170,"1500150,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.2609888 52.0601715)
13556450,2017-12-31 16:07:23,FLEX-A,1600,AORG,P 2 Wateroverlast (keuken) Jan van Beersstraat 41-49 SGRAVH 157770,P 2,2,B,Wateroverlast (keuken) 157770,Jan van Beersstraat,45,\N,\N,\N,2523JP,Den Haag,52.0555309,4.3227318,2bniXRmhDSPrdaC37HMdpMlJoPE=,H,200249,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3227318 52.0555309)
13556464,2017-12-31 16:11:03,FLEX-A,1600,AORG,P 2 Stank (VK: 3) (Soort lucht: koolmonoxide/CO) Aert van der Goesstraat 12 A-Z SGRAVH 157130,P 2,2,B,Stank (VK: 3) (Soort lucht: koolmonoxide/ Koolmonoxide) 157130,Aert van der Goesstraat,12,A,\N,\N,2582AH,Den Haag,52.08818839999999,4.276536599999999,VNx9UKgLu2MfiaGvIcZKBdIODk0=,S,199143,4896,391,12,5170,"1500158,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.276536599999999 52.08818839999999)
13556544,2017-12-31 16:34:19,FLEX-A,1600,AORG,P 2 Buitenbrand container (VK: 2) (ondergronds) Martin Luther Kinglaan 30-38 SGRAVH 157730,P 2,2,B,Buitenbrand container (VK: 2) (ondergronds) 157730,Martin Luther Kinglaan,36,\N,\N,\N,2552PN,Den Haag,52.058718,4.262096400000001,BaNTC/5RGNpe2zSay2QbSUv7D30=,H,200670,4896,391,12,5170,"1500150,1503902,2029570",\N,\N,Den Haag,Den Haag,POINT (4.262096400000001 52.058718)
13556565,2017-12-31 16:40:45,FLEX-A,1600,AORG,P 1 Brandgerucht (VK: 1) Kleine Veenkade SGRAVH 157830,P 1,1,B,Brandgerucht (VK: 1) 157830,Kleine Veenkade,\N,\N,\N,\N,2518PH,Den Haag,52.0762389,4.2935573,LkplzP6+BqaFY6i89vjahO10hY0=,S,200382,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2935573 52.0762389)
13556579,2017-12-31 16:45:41,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel (VK: 3) Spiegelkarpersingel SGRAVH 157430,P 2,2,B,Buitenbrand afval/rommel (VK: 3) 157430,Spiegelkarpersingel,\N,\N,\N,\N,2492NC,Den Haag,52.060944,4.4080761,hYtiHbKtF2+pJ+FafWjggymGfcM=,S,201359,4896,391,12,5170,"1500149,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.4080761 52.060944)
13556581,2017-12-31 16:46:03,FLEX-A,1600,AORG,P 1 Buitenbrand (VK: 6) Burgemeester van der Werffstraat 80-88 SGRAVH 157130,P 1,1,B,Buitenbrand (VK: 6) 157130,Burgemeester van der Werffstraat,86,\N,\N,\N,2581SC,Den Haag,52.09288170000001,4.2697198,K9UFDAVIy2EwezWlY8xAp19yQlM=,H,199476,4896,391,12,5170,"1500158,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2697198 52.09288170000001)
13556608,2017-12-31 16:54:23,FLEX-A,1600,AORG,P 1 Gebouwbrand woning (VK: 1) Anna van Buerenplein 141-149 SGRAVH 159591 157230 157830 157850,P 1,1,B,Gebouwbrand woning (VK: 1) 159591 157230 157830 157850,Anna van Buerenplein,141,\N,\N,\N,2595DA,Den Haag,52.0822057,4.325228900000001,N9fUZOydI5NUxwOz9cpr64Z/Tao=,S,199202,4896,391,12,5170,"1500050,1500140,1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.325228900000001 52.0822057)
13556615,2017-12-31 16:55:36,FLEX-A,1600,AORG,P 1 Buitenbrand (VK: 2) to Rechterenstraat 11-19 SGRAVH 157630,P 1,1,B,Buitenbrand (VK: 2) to 157630,Rechterenstraat,11,\N,\N,\N,2531RR,Den Haag,52.0528525,4.305984400000001,s+RO1jpXKOkFoqDVXu8ElxJVFt8=,H,201101,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.305984400000001 52.0528525)
13556618,2017-12-31 16:56:10,FLEX-A,1600,AORG,P 2 Buitenbrand (VK: 2) to Rechterenstraat 11-19 SGRAVH,P 2,2,B,Buitenbrand (VK: 2) to,Rechterenstraat,11,\N,\N,\N,2531RR,Den Haag,52.0528525,4.305984400000001,lCv6Mu+ql6PiPKt1xlq7ruMGZaI=,H,201101,4896,391,12,5170,1500148,\N,\N,Den Haag,Den Haag,POINT (4.305984400000001 52.0528525)
13556622,2017-12-31 16:56:37,FLEX-A,1600,AORG,P 2 Buitenbrand (VK: 7) Moerbeiplein SGRAVH 157730,P 2,2,B,Buitenbrand (VK: 7) 157730,Moerbeiplein,\N,\N,\N,\N,2564KA,Den Haag,52.0698287,4.263206200000001,GnU3AcqDCYaQkKDGv0l5BgjoK+U=,S,200744,4896,391,12,5170,"1500150,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.263206200000001 52.0698287)
13556638,2017-12-31 17:02:09,FLEX-A,1600,AORG,P 1 Voertuigbrand (VK: 3) th Naarderstraat 171-179 SGRAVH 157130,P 1,1,B,Voertuigbrand (VK: 3) Technische Hulpverlening 157130,Naarderstraat,173,\N,\N,\N,2574PA,Den Haag,52.0646068,4.274767400000001,cweM9HScmxFWccT05nyFeOG380s=,H,200782,4896,391,12,5170,"1500158,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.274767400000001 52.0646068)
13556644,2017-12-31 17:03:25,FLEX-A,1600,AORG,P 1 Voertuigbrand (VK: 3) th Naarderstraat 171-179 SGRAVH 157730,P 1,1,B,Voertuigbrand (VK: 3) Technische Hulpverlening 157730,Naarderstraat,173,\N,\N,\N,2574PA,Den Haag,52.0646068,4.274767400000001,kh6zjRz+JIV+vCbJkmpdvngLlnI=,H,200782,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.274767400000001 52.0646068)
13556761,2017-12-31 17:36:30,FLEX-A,1600,AORG,P 2 Buitenbrand Frans Halsstraat 20-28 SGRAVH 157630,P 2,2,B,Buitenbrand 157630,Frans Halsstraat,20,\N,\N,\N,2525VT,Den Haag,52.0650863,4.3099183,aQmMdY76E7NMsy8i77uwSRALFs8=,H,199850,4896,391,12,5170,"1500148,1503902,2029570",\N,\N,Den Haag,Den Haag,POINT (4.3099183 52.0650863)
13556838,2017-12-31 17:52:36,FLEX-A,1600,AORG,P 1 OMS Geverifieerd (brandmelding OMS) Huis en Haard Wenckebach Noordpolderkade 161-169 SGRAVH 157630,P 1,1,B,Melding Via Openbaar Meldsysteem Geverifieerd (brandmelding Melding Via Openbaar Meldsysteem) Huis en Haard Wenckebach 157630,Noordpolderkade,163,\N,\N,\N,2516JA,Den Haag,52.062618,4.33416,ZfXRwQ2jEMUrQA9H0XDHTZruhfk=,H,200848,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.33416 52.062618)
13556864,2017-12-31 17:58:50,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Rechterenstraat 80-88 SGRAVH 157630,P 2,2,B,Buitenbrand afval/rommel 157630,Rechterenstraat,86,\N,\N,\N,2531RR,Den Haag,52.052935,4.3071343,JDiTkWhwoxoGP7HjVpDs2Ca48CI=,H,201101,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3071343 52.052935)
13556889,2017-12-31 18:05:08,FLEX-A,1600,AORG,P 2 Dienstverlening Medemblikstraat 271-279 SGRAVH 157730,P 2,2,B,Dienstverlening 157730,Medemblikstraat,275,\N,\N,\N,2547GR,Den Haag,52.0630521,4.2691039,I1goX84xj2x4/BgvZQzRTIp2aw8=,H,200685,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2691039 52.0630521)
13557014,2017-12-31 18:37:15,FLEX-A,1600,AORG,P 2 Buitenbrand container (bovengronds) Middenweg/Laan van Wateringse Veld SGRAVH 155630,P 2,2,B,Buitenbrand container (bovengronds) / 155630,Laan van Wateringse Veld,\N,\N,\N,\N,2548BK,Den Haag,52.033961600000005,4.283741,Dy2PL8YvZdGXj0ovhTIOqRb54zs=,S,200501,4896,391,12,5170,"1500161,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.283741 52.0339616)
13557027,2017-12-31 18:39:41,FLEX-A,1600,AORG,P 2 Buitenbrand container (ondergronds) Van Drieststraat 51-59 SGRAVH 157730,P 2,2,B,Buitenbrand container (ondergronds) 157730,Van Drieststraat,55,\N,\N,\N,2552VN,Den Haag,52.0550389,4.245067099999999,MDSdypzO1KiofCDox0Sfd0OaYi0=,S,201628,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.245067099999999 52.0550389)
13557060,2017-12-31 18:48:50,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Fahrenheitstraat SGRAVH 157830,P 2,2,B,Buitenbrand afval/rommel 157830,Fahrenheitstraat,\N,\N,\N,\N,2561DA,Den Haag,52.077374799999994,4.270781200000001,DKKfp/AnqmZzBz+iWzKXLaF6RNg=,S,199813,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.270781200000001 52.07737479999999)
13557105,2017-12-31 19:00:08,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Hertenrade SGRAVH 157730,P 2,2,B,Buitenbrand afval/rommel 157730,Hertenrade,\N,\N,\N,\N,2544HC,Den Haag,52.047366700000005,4.2599053,Lnz8BPW53eabWQBKBbG8prYyfBY=,S,200081,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2599053 52.0473667)
13557115,2017-12-31 19:01:59,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Conradkade SGRAVH 157830,P 2,2,B,Buitenbrand afval/rommel 157830,Conradkade,\N,\N,\N,\N,2517BM,Den Haag,52.077834700000004,4.2881781,rXku8OqRIaLWp6j3kDIEZUp7W74=,S,199546,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2881781 52.0778347)
13557125,2017-12-31 19:04:29,FLEX-A,1600,AORG,P 1 Gebouwbrand woning (VK: 1) Jules Massenetstraat SGRAVH 159591 157730 157750 159634,P 1,1,B,Gebouwbrand woning (VK: 1) 159591 157730 157750 159634,Jules Massenetstraat,\N,\N,\N,\N,2551XD,Den Haag,52.059037100000005,4.2436357000000005,NR3hipg2SP+xWGdsRvtAofZkJkY=,S,200301,4896,391,12,5170,"1500050,1500142,1500150,1500211,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2436357 52.0590371)
13557143,2017-12-31 19:08:31,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Koppelstokstraat/Datheenstraat SGRAVH 157130,P 2,2,B,Buitenbrand afval/rommel / 157130,Koppelstokstraat,\N,\N,\N,\N,2583CB,Den Haag,52.0959556,4.2683626,rHeEpCQVOOueWmOvwT0hOpTInck=,S,200428,4896,391,12,5170,"1500158,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2683626 52.0959556)
13557174,2017-12-31 19:15:17,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Van Vlotenstraat 40-48 SGRAVH 157630,P 2,2,B,Buitenbrand afval/rommel 157630,Van Vlotenstraat,48,\N,\N,\N,2523JA,Den Haag,52.0549417,4.3182111,/YidjTkcf/FSNu1yWsxCt1KdSnU=,H,201699,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3182111 52.0549417)
13557178,2017-12-31 19:17:33,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel to Kootwijkstraat 30-38 SGRAVH 157830,P 2,2,B,Buitenbrand afval/rommel to 157830,Kootwijkstraat,30,\N,\N,\N,2573XH,Den Haag,52.067188,4.2835126,1jbC9oyuXb75w6ihMvoyYqC49c0=,H,200425,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2835126 52.067188)
13557193,2017-12-31 19:21:59,FLEX-A,1600,AORG,P 2 Buitenbrand container (afvalcontainer) Oeverwallaan 91-99 SGRAVH 155430,P 2,2,B,Buitenbrand container (afvalcontainer) 155430,Oeverwallaan,93,\N,\N,\N,2498BK,Den Haag,52.031228799999994,4.3822434999999995,t2NgZr513YetSddasJV/nlD6+IQ=,H,200871,4896,391,12,5170,"1500156,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3822435 52.03122879999999)
13557197,2017-12-31 19:22:39,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Groenezijde/Schoolzijde SGRAVH 156831,P 2,2,B,Buitenbrand afval/rommel / 156831,Groenezijde,\N,\N,\N,\N,2543CB,Den Haag,52.0389999,4.2551747,1GXQ+sDGn2Or46LwaTiZUS3BtDg=,S,199961,4896,391,12,5170,"1500150,1500205,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2551747 52.0389999)
13557251,2017-12-31 19:34:15,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Nieuwendamlaan/Edamstraat SGRAVH 157730,P 2,2,B,Buitenbrand afval/rommel / 157730,Nieuwendamlaan,\N,\N,\N,\N,2547HW,Den Haag,52.0632853,4.2641372,sR9crY9XTvbHBaIyTL17z9bR7F0=,S,200825,4896,391,12,5170,"1500150,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.2641372 52.0632853)
13557260,2017-12-31 19:35:56,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Hertenrade SGRAVH 157630,P 2,2,B,Buitenbrand afval/rommel 157630,Hertenrade,\N,\N,\N,\N,2544HC,Den Haag,52.047366700000005,4.2599053,X76qlO8L8PCD1xoC24YHK2F9jL0=,S,200081,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2599053 52.0473667)
13557286,2017-12-31 19:41:55,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Norgstraat/Oosterhesselenstraat SGRAVH 159630,P 2,2,B,Buitenbrand afval/rommel / 159630,Oosterhesselenstraat,\N,\N,\N,\N,2545RW,Den Haag,52.048052899999995,4.2740808,lGu4B3uNQxdV1fE4cHPjWr5Ihjg=,S,200889,4896,391,12,5170,"1500150,1500207,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.2740808 52.04805289999999)
13557291,2017-12-31 19:43:07,FLEX-A,1600,AORG,P 2 Buitenbrand Spilstraat SGRAVH 159631,P 2,2,B,Buitenbrand 159631,Spilstraat,\N,\N,\N,\N,2516KH,Den Haag,52.064587599999996,4.3314832999999995,T5YJtRrhy1KuQZnmit1JKppSObk=,S,201362,4896,391,12,5170,"1500148,1500208,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.331483299999999 52.0645876)
13557322,2017-12-31 19:47:52,FLEX-A,1600,AORG,P 2 Buitenbrand to Woudenbergstraat 121-129 SGRAVH 157730,P 2,2,B,Buitenbrand to 157730,Woudenbergstraat,129,\N,\N,\N,2546VK,Den Haag,52.0606515,4.2766105,QSIaB6ADXiaRJJdRrEm/xfLPBQ4=,S,201957,4896,391,12,5170,"1500150,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.2766105 52.0606515)
13557342,2017-12-31 19:51:50,FLEX-A,1600,AORG,P 1 Brandmelding OMS (VK: 3) City Tower Koningin Julianaplein 91-99 SGRAVH 157230,P 1,1,B,Brandmelding Melding Via Openbaar Meldsysteem (VK: 3) City Tower 157230,Koningin Julianaplein,99,\N,\N,\N,2595AA,Den Haag,52.082217299999996,4.3226486,M/Zmu5QDH57Ud5foXIR5kojomeM=,H,200414,4896,391,12,5170,"1500140,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.3226486 52.0822173)
13557344,2017-12-31 19:52:24,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Van Mierisstraat SGRAVH 157830,P 2,2,B,Buitenbrand afval/rommel 157830,Van Mierisstraat,\N,\N,\N,\N,2526NM,Den Haag,52.0687925,4.303816599999999,Cz4KTGwADMfw33I3hK7WIj208BM=,S,201667,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.303816599999999 52.0687925)
13557380,2017-12-31 19:58:43,FLEX-A,1600,AORG,P 2 Buitenbrand Bragastraat 100-108 SGRAVH 157630,P 2,2,B,Buitenbrand 157630,Bragastraat,102,\N,\N,\N,2523HG,Den Haag,52.0567312,4.322265799999999,k0x+wnXKzM3Q4GCw3AblrWXwQo8=,H,199431,4896,391,12,5170,"1500148,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.322265799999999 52.0567312)
13557395,2017-12-31 20:02:20,FLEX-A,1600,AORG,P 2 Buitenbrand Darwinstraat 10-18 SGRAVH 157830,P 2,2,B,Buitenbrand 157830,Darwinstraat,14,\N,\N,\N,2571DE,Den Haag,52.0733722,4.2882475,Q/65M0CvNxg1xBauvVWPfviRFnI=,S,199591,4896,391,12,5170,"1500142,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.2882475 52.0733722)
13557404,2017-12-31 20:04:09,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel De Perponcherstraat 31-39 SGRAVH 159634,P 2,2,B,Buitenbrand afval/rommel 159634,De Perponcherstraat,37,\N,\N,\N,2518SN,Den Haag,52.0785536,4.289695,K2LVUuof/nzbEIw8/Iv5mewkgaw=,H,199618,4896,391,12,5170,"1500142,1500211,1503902,2029569",\N,\N,Den Haag,Den Haag,POINT (4.289695 52.0785536)
13557409,2017-12-31 20:06:17,FLEX-A,1600,AORG,Komt te vervallen Buitenbrand afval/rommel De Perponcherstraat 31-39 SGRAVH,\N,\N,B,Komt te vervallen Buitenbrand afval/rommel,De Perponcherstraat,37,\N,\N,\N,2518SN,Den Haag,52.0785536,4.289695,mYa05T0CvzI0Eu4Hv/FU7oMXLKk=,H,199618,4896,391,12,5170,1500142,\N,\N,Den Haag,Den Haag,POINT (4.289695 52.0785536)
13557450,2017-12-31 20:16:10,FLEX-A,1600,AORG,P 2 Buitenbrand afval/rommel Hector Berliozplantsoen SGRAVH 157730,P 2,2,B,Buitenbrand afval/rommel 157730,Hector Berliozplantsoen,\N,\N,\N,\N,2551XS,Den Haag,52.0573665,4.24265,PsLJ4j92l6AqRzpP1b5M1Gl038Q=,S,200034,4896,391,12,5170,"1500150,1503902,2029568",\N,\N,Den Haag,Den Haag,POINT (4.24265 52.0573665)
