pmeId,Time,pmeProtocol1,pmeProtocol2,pmeTarget,pmeMessage,pmePrio,pmePrioLevel,pmeDienst,Message,pmeStraat,pmeHouseNumber,pmeHouseNumberAdd,pmeANRoad,pmeHectometerpaal,pmeZip,pmeRegionName,Latitude,Longitude,pmeHash,pmeGeoAccuracy,pme_strId,pme_wplId,pme_gemId,pme_proId,pme_vrgId,pmeCapCodes,pmeLifeLiner,pme_catId,wplNam,gemName,geometry
16185574,2020-01-01 00:17:00,FLEX-A,1600,AORG,P 1 BDH-11 Voertuigbrand Lau Mazirellaan SGRAVH 157630,P 1,1,B,BDH-11 Voertuigbrand 157630,Lau Mazirellaan,\N,\N,\N,\N,2525WT,Den Haag,52.0583242,4.301339,T2VN5SclKGXB7FsRssatrEGdJsU=,S,200524,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.301339 52.0583242)
16185587,2020-01-01 00:18:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Parallelweg Gabriel Metsustraat SGRAVH 159632,P 1,1,B,BDH-08 Voertuigbrand 159632,Gabriël Metsustraat,\N,\N,\N,\N,2525XN,Den Haag,52.0641294,4.3078959,1M+6YKnw9p/3OB3DPlFI6mISZW0=,S,199867,4896,391,12,5170,"15,001,481,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3078959 52.0641294)
16185604,2020-01-01 00:19:00,FLEX-A,1600,AORG,P 1 BDH-09 Buitenbrand afval/rommel Amazonestraat Beetsstraat SGRAVH 155630,P 1,1,B,BDH-09 Buitenbrand afval/rommel 155630,Amazonestraat,\N,\N,\N,\N,2524LA,Den Haag,52.0536742,4.313705400000001,XJk8IDx5O+1EIWL274ClVL9RMLY=,S,199174,4896,391,12,5170,"1,500,161,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.313705400000001 52.0536742)
16185612,2020-01-01 00:20:00,FLEX-A,1600,AORG,P 1 BDH-09 Buitenbrand Zuiderzijde SGRAVH 159630,P 1,1,B,BDH-09 Buitenbrand 159630,Zuiderzijde,\N,\N,\N,\N,2543CV,Den Haag,52.0380494,4.258382599999999,M6CYrcSWcBxIFrx93hnKem3wHGk=,S,202019,4896,391,12,5170,"15,001,501,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.258382599999999 52.0380494)
16185631,2020-01-01 00:22:00,FLEX-A,1600,AORG,P 1 BDH-09 Buitenbrand Brueghelstraat SGRAVH 159635,P 1,1,B,BDH-09 Buitenbrand 159635,Brueghelstraat,\N,\N,\N,\N,2525RA,Den Haag,52.069213899999994,4.3006257,122LwTFYt1TLYd9gAErYag+kZlQ=,S,199452,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3006257 52.06921389999999)
16185640,2020-01-01 00:22:00,FLEX-A,1600,AORG,P 2 BDH-10 Liftopsluiting Drouwenstraat SGRAVH 157730,P 2,2,B,BDH-10 Liftopsluiting 157730,Drouwenstraat,\N,\N,\N,\N,2545WK,Den Haag,52.0509831,4.2716198,Hl6p9CI7s7YhhC/KiMDljxjZKOM=,S,199722,4896,391,12,5170,"1,500,150,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2716198 52.0509831)
16185656,2020-01-01 00:25:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand berm/ruigte Laagveen SGRAVH 156830,P 1,1,B,BDH-08 Buitenbrand berm/ruigte 156830,Laagveen,\N,\N,\N,\N,2544RZ,Den Haag,52.0410675,4.2524709000000005,pTjmyBGTD8h1/lxWfi2+oiwtyRE=,S,200479,4896,391,12,5170,"15,001,631,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2524709 52.0410675)
16185698,2020-01-01 00:28:00,FLEX-A,1600,AORG,P 1 BDH-07 Voertuigbrand Toon Dupuisstraat SGRAVH 159630,P 1,1,B,BDH-07 Voertuigbrand 159630,Toon Dupuisstraat,\N,\N,\N,\N,2552SB,Den Haag,52.0554225,4.251312599999999,24y4ciiDbZKONpqMOdDqn459cNY=,S,201514,4896,391,12,5170,"15,001,501,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.251312599999999 52.0554225)
16185712,2020-01-01 00:30:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand afval/rommel Rechterenstraat SGRAVH 159631,P 1,1,B,BDH-08 Buitenbrand afval/rommel 159631,Rechterenstraat,\N,\N,\N,\N,2531RR,Den Haag,52.052789000000004,4.306146400000001,5ohpdX1qU666G93nTkfZTB5P+CU=,S,201101,4896,391,12,5170,"15,001,481,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.306146400000001 52.052789)
16185730,2020-01-01 00:31:00,FLEX-A,1600,AORG,P 1 BDH-10 OMS Geverifieerd (brandmelding OMS) KPN Telecom Prinses Beatrixlaan SGRAVH 157430,P 1,1,B,BDH-10 Melding Via Openbaar Meldsysteem Geverifieerd (brandmelding Melding Via Openbaar Meldsysteem) KPN Telecom 157430,Prinses Beatrixlaan,\N,\N,\N,\N,2595AK,Den Haag,52.079996200000004,4.334043,6hjcOFRqb+fioVVuSOOHyugSY7k=,S,201062,4896,391,12,5170,"150,014,915,039,022,000,000",\N,\N,Den Haag,Den Haag,POINT (4.334043 52.0799962)
16185735,2020-01-01 00:32:00,FLEX-A,1600,AORG,P 1 BDH-12 Gebouwbrand woning Moerweg SGRAVH 157650 159591 157630 156230,P 1,1,B,BDH-12 Gebouwbrand woning 157650 159591 157630 156230,Moerweg,\N,\N,\N,\N,2531BA,Den Haag,52.0577615,4.2945636,5VKgVX1EqYw4C7mGwygcx6xz1pA=,S,200746,4896,391,12,5170,"150,005,015,001,421,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2945636 52.0577615)
16185749,2020-01-01 00:33:00,FLEX-A,1600,AORG,P 1 BDH-08 Gebouwbrand Veluweplein SGRAVH 157850 159592 159632 157830,P 1,1,B,BDH-08 Gebouwbrand 157850 159592 159632 157830,Veluweplein,\N,\N,\N,\N,2571GA,Den Haag,52.0598149,4.2927356,PEj9Vu+JllCvK0kitt0t7TmU5sc=,S,201719,4896,391,12,5170,"1,500,052,150,014,210,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2927356 52.0598149)
16185770,2020-01-01 00:35:00,FLEX-A,1600,AORG,P 1 BDH-10 Brand bijgebouw Hekkelaan SGRAVH 157150 159593 156530 159635,P 1,1,B,BDH-10 Brand bijgebouw 157150 159593 156530 159635,Hekkelaan,\N,\N,\N,\N,2511XB,Den Haag,52.0772619,4.3230319999999995,uV1vWuRMevCvJYRkTFxq0KQlfeg=,S,200044,4896,391,12,5170,"15,000,541,500,140,100,000,000,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.323032 52.0772619)
16185856,2020-01-01 00:41:00,FLEX-A,1600,AORG,P 1 BDH-09 Gebouwbrand woning (middelbrand) Moerweg SGRAVH 159599,P 1,1,B,BDH-09 Gebouwbrand woning (Gewenst: Versterking van één bluseenheid.) 159599,Moerweg,\N,\N,\N,\N,2531BA,Den Haag,52.0577615,4.2945636,Jqoy5aj2Wc8zzlOu9P8fUmUYigo=,S,200746,4896,391,12,5170,"1,500,021,150,004,610,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2945636 52.0577615)
16185897,2020-01-01 00:44:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand afval/rommel Marktweg SGRAVH 157630,P 1,1,B,BDH-08 Buitenbrand afval/rommel 157630,Marktweg,\N,\N,\N,\N,2525JA,Den Haag,52.062104,4.3011585,WAOIAaraHdy8bLKRxpYhihLKwy4=,S,200665,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3011585 52.062104)
16185945,2020-01-01 00:49:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Slijpmolen Gortmolen SGRAVH 159635,P 1,1,B,BDH-09 Voertuigbrand 159635,Slijpmolen,\N,\N,\N,\N,2515ND,Den Haag,52.071614700000005,4.313400499999999,Pg2S2ibBhAVo2BcxOB9hnlZFaWI=,S,201315,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.313400499999999 52.0716147)
16185969,2020-01-01 00:51:00,FLEX-A,1600,AORG,P 1 BDH-09 Gebouwbrand woning (middelbrand) Moerweg SGRAVH,P 1,1,B,BDH-09 Gebouwbrand woning (Gewenst: Versterking van één bluseenheid.),Moerweg,\N,\N,\N,\N,2531BA,Den Haag,52.0577615,4.2945636,nbZRzhtNNSsKXgIeIaYelnM9Hsw=,S,200746,4896,391,12,5170,1500530,\N,\N,Den Haag,Den Haag,POINT (4.2945636 52.0577615)
16185979,2020-01-01 00:52:00,FLEX-A,1600,AORG,P 2 BDH-07 Buitenbrand Werfstraat SGRAVH 159633,P 2,2,B,BDH-07 Buitenbrand 159633,Werfstraat,\N,\N,\N,\N,2586AV,Den Haag,52.10648629999999,4.2745723,ZP+TJPRfnfZIRy6aBdJ8y5JEqMA=,S,201867,4896,391,12,5170,"15,001,581,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2745723 52.10648629999999)
16185991,2020-01-01 00:53:00,FLEX-A,1600,AORG,P 1 BDH-11 Voertuigbrand Gerard Doustraat SGRAVH 156230,P 1,1,B,BDH-11 Voertuigbrand 156230,Gerard Doustraat,\N,\N,\N,\N,2526NA,Den Haag,52.0702471,4.3016783,mzB7UDAaBnRxF503dSiucWebTJE=,S,199892,4896,391,12,5170,"1,500,142,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3016783 52.0702471)
16186004,2020-01-01 00:54:00,FLEX-A,1600,AORG,P 1 BDH-09 OMS Geverifieerd (brandmelding OMS) WKC Leyweg / Hemapool Leyweg SGRAVH 159630,P 1,1,B,BDH-09 Melding Via Openbaar Meldsysteem Geverifieerd (brandmelding Melding Via Openbaar Meldsysteem) WKC / Hemapool 159630,Leyweg,\N,\N,\N,\N,2545CB,Den Haag,52.0611268,4.261607499999999,M1LGxjUuqPLwfmNQe3A6NNJjaO0=,S,200550,4896,391,12,5170,"1,500,150,150,020,710,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.261607499999999 52.0611268)
16186009,2020-01-01 00:54:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Junostraat SGRAVH 159631,P 1,1,B,BDH-09 Voertuigbrand 159631,Junostraat,\N,\N,\N,\N,2516BR,Den Haag,52.063899400000004,4.3408062,kYhBiA9C7AfdhTgHbLjPDKh0JkU=,S,200304,4896,391,12,5170,"15,001,481,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3408062 52.0638994)
16186022,2020-01-01 00:55:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Scheepmakersstraat SGRAVH 156630,P 1,1,B,BDH-08 Voertuigbrand 156630,Scheepmakersstraat,\N,\N,\N,\N,2515VA,Den Haag,52.0724705,4.3255137999999995,g9BlDOw7ZYppRJeqcfxcme0vEn8=,S,201233,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3255138 52.0724705)
16186037,2020-01-01 00:57:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Kaapseplein SGRAVH 157630,P 1,1,B,BDH-08 Voertuigbrand 157630,Kaapseplein,\N,\N,\N,\N,2572NC,Den Haag,52.061886,4.296218799999999,X3EqM2PnLM9MeJ6lMXkU4B9srQU=,S,200309,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.296218799999999 52.061886)
16186049,2020-01-01 00:58:00,FLEX-A,1600,AORG,P 1 BDH-10 Gebouwbrand woning Conradkade Groot Hertoginnelaan SGRAVH 157850 159591 157830 157130,P 1,1,B,BDH-10 Gebouwbrand woning 157850 159591 157830 157130,Groot Hertoginnelaan,\N,\N,\N,\N,2517EA,Den Haag,52.0852874,4.2847574999999996,0Ca2xONH6ljAPAsLSL1IHX9mUps=,S,199967,4896,391,12,5170,"1,500,050,150,014,210,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2847575 52.0852874)
16186075,2020-01-01 01:01:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Jan van Beersstraat SGRAVH 159631,P 1,1,B,BDH-08 Voertuigbrand 159631,Jan van Beersstraat,\N,\N,\N,\N,2523JP,Den Haag,52.0558045,4.3234449,Lh6awyGVCHdvSb2fUDcfeDTKS8c=,S,200249,4896,391,12,5170,"15,001,481,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3234449 52.0558045)
16186090,2020-01-01 01:02:00,FLEX-A,1600,AORG,P 1 BDH-07 Voertuigbrand Korbootstraat SGRAVH 157230,P 1,1,B,BDH-07 Voertuigbrand 157230,Korbootstraat,\N,\N,\N,\N,2583CT,Den Haag,52.1029222,4.2693783,exjbQ6b2SiQkgR1TuZnePBfK9PQ=,S,200430,4896,391,12,5170,"1,500,140,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2693783 52.1029222)
16186134,2020-01-01 01:07:00,FLEX-A,1600,AORG,P 1 BDH-10 Gebouwbrand woning Weimarstraat SGRAVH 157850 159591 157830 157130,P 1,1,B,BDH-10 Gebouwbrand woning 157850 159591 157830 157130,Weimarstraat,\N,\N,\N,\N,2562GM,Den Haag,52.079331700000004,4.287573200000001,UvMzgBPPNUcodR3fSpEoUjmjFDA=,S,201860,4896,391,12,5170,"1,500,050,150,014,210,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.287573200000001 52.0793317)
16186147,2020-01-01 01:08:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Zijpendalstraat Ulenpasstraat SGRAVH 155630,P 1,1,B,BDH-09 Voertuigbrand 155630,Zijpendalstraat,\N,\N,\N,\N,2531GR,Den Haag,52.0507885,4.303696400000001,+LLwt721mbHgVxu6Y5St01OmPCc=,S,201996,4896,391,12,5170,"1,500,161,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.303696400000001 52.0507885)
16186156,2020-01-01 01:09:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Alberdingk Thijmplein SGRAVH 157630,P 1,1,B,BDH-08 Voertuigbrand 157630,Alberdingk Thijmplein,\N,\N,\N,\N,2524HS,Den Haag,52.0546448,4.312467400000001,TpEDqwPIBf9qkECM+6ol9f45OI4=,S,199149,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.312467400000001 52.0546448)
16186174,2020-01-01 01:10:00,FLEX-A,1600,AORG,P 1 BDH-10 Buitenbrand afval/rommel Geleenstraat SGRAVH 156530,P 1,1,B,BDH-10 Buitenbrand afval/rommel 156530,Geleenstraat,\N,\N,\N,\N,2515ST,Den Haag,52.073749400000004,4.3246556,VTD0niAHW34kDyPNwjmGwhJILe4=,S,199883,4896,391,12,5170,"1,500,140,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3246556 52.0737494)
16186222,2020-01-01 01:15:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Haringkade SGRAVH 157130,P 1,1,B,BDH-08 Voertuigbrand 157130,Haringkade,\N,\N,\N,\N,2584EA,Den Haag,52.106200799999996,4.280339700000001,R3tOZPIiochX+VxjkvcHOx0su1A=,S,200007,4896,391,12,5170,"15,001,581,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.280339700000001 52.1062008)
16186277,2020-01-01 01:20:00,FLEX-A,1600,AORG,P 1 BDH-09 Gebouwbrand woning Lozerlaan SGRAVH 157750 159592 159630 156830,P 1,1,B,BDH-09 Gebouwbrand woning 157750 159592 159630 156830,Lozerlaan,\N,\N,\N,\N,2544LA,Den Haag,52.0398498,4.244989,AdmlsBJyjkAEdGNth/AXRTL9BPY=,S,200603,4896,391,12,5170,"15,000,521,500,150,100,000,000,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.244989 52.0398498)
16186293,2020-01-01 01:20:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Vaillantlaan SGRAVH 156230,P 1,1,B,BDH-08 Voertuigbrand 156230,Vaillantlaan,\N,\N,\N,\N,2526AA,Den Haag,52.0647015,4.3071682000000004,JhayHbMGO9CksFALEAIoAeZKDFQ=,S,201561,4896,391,12,5170,"1,500,142,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3071682 52.0647015)
16186321,2020-01-01 01:23:00,FLEX-A,1600,AORG,P 1 BDH-13 Nacontrole brand Buenos Aireshof SGRAVH 156831,P 1,1,B,BDH-13 Nacontrole brand 156831,Buenos Aireshof,\N,\N,\N,\N,2548HE,Den Haag,52.0311401,4.2887857,GYEQyUpwErFpcXokEYgX4Bu7xCo=,S,199456,4896,391,12,5170,"15,001,631,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2887857 52.0311401)
16186351,2020-01-01 01:27:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Douglaslaan Jonkheer van Riemsdijklaan SGRAVH 157430,P 1,1,B,BDH-09 Voertuigbrand 157430,Jonkheer van Riemsdijklaan,\N,\N,\N,\N,2497BT,Den Haag,52.0377995,4.362181700000001,kF/+1s9ivpBWwvGhZZp3qNuUQUI=,S,200290,4896,391,12,5170,"1,500,149,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.362181700000001 52.0377995)
16186368,2020-01-01 01:29:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand afval/rommel Soestdijkseplein SGRAVH 159635,P 1,1,B,BDH-08 Buitenbrand afval/rommel 159635,Soestdijkseplein,\N,\N,\N,\N,2574GX,Den Haag,52.0618725,4.2829672,h7yuRcp/LByAnFt4a1Z9eypyOOQ=,S,201337,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2829672 52.0618725)
16186376,2020-01-01 01:29:00,FLEX-A,1600,AORG,P 1 BDH-10 Gebouwbrand overig Boerhaavestraat SGRAVH 157650 159591 157630 156230,P 1,1,B,BDH-10 Gebouwbrand overig 157650 159591 157630 156230,Boerhaavestraat,\N,\N,\N,\N,2516EZ,Den Haag,52.070254799999994,4.3270928,BZB2tZa4wr18z9tvr6FBKxu9HLU=,S,199397,4896,391,12,5170,"150,005,015,001,421,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3270928 52.07025479999999)
16186406,2020-01-01 01:32:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand IJsselsteinstraat SGRAVH 157730,P 1,1,B,BDH-08 Voertuigbrand 157730,IJsselsteinstraat,\N,\N,\N,\N,2546XC,Den Haag,52.0607329,4.2751482,iN7nr5p7MkDFdz8ZucBNWKaQaZo=,S,200173,4896,391,12,5170,"1,500,150,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2751482 52.0607329)
16186486,2020-01-01 01:38:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Radarstraat SGRAVH 159632,P 1,1,B,BDH-09 Voertuigbrand 159632,Radarstraat,\N,\N,\N,\N,2525KC,Den Haag,52.059868,4.3032618,eS4vxvOg3M/eeMUZ/lNhTjiPimA=,S,201095,4896,391,12,5170,"15,001,481,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3032618 52.059868)
16186496,2020-01-01 01:39:00,FLEX-A,1600,AORG,P 1 BDH-07 Buitenbrand afval/rommel Datheenstraat Koppelstokstraat SGRAVH 157130,P 1,1,B,BDH-07 Buitenbrand afval/rommel 157130,Koppelstokstraat,\N,\N,\N,\N,2583CB,Den Haag,52.0959556,4.2683626,KQtSLle68HASdYLumFz0kCw1v08=,S,200428,4896,391,12,5170,"15,001,581,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2683626 52.0959556)
16186513,2020-01-01 01:41:00,FLEX-A,1600,AORG,P 1 BDH-10 Buitenbrand container Oude Middenweg SGRAVH 155130,P 1,1,B,BDH-10 Buitenbrand container 155130,Oude Middenweg,\N,\N,\N,\N,2491AA,Den Haag,52.0716946,4.4004273000000005,0Xhr2cBd8ogSMW2UyVFlAqaO39Y=,S,200917,4896,391,12,5170,"1,500,141,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.4004273 52.0716946)
16186524,2020-01-01 01:41:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand afval/rommel Van Ruysbroekstraat Gloriantstraat SGRAVH 156630,P 1,1,B,BDH-08 Buitenbrand afval/rommel 156630,Van Ruysbroekstraat,\N,\N,\N,\N,2531TG,Den Haag,52.054693799999995,4.304451599999999,hNztcPDTnULQrx3H/Paf8H0pY54=,S,201684,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.304451599999999 52.0546938)
16186528,2020-01-01 01:42:00,FLEX-A,1600,AORG,P 1 BDH-08 Buitenbrand Drebbelstraat SGRAVH 155630,P 1,1,B,BDH-08 Buitenbrand 155630,Drebbelstraat,\N,\N,\N,\N,2522CP,Den Haag,52.0634443,4.3291551,eU1tRQ7XfpFqjOa8kRHBltFdpnc=,S,199712,4896,391,12,5170,"1,500,161,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3291551 52.0634443)
16186530,2020-01-01 01:43:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Laan van Wateringse Veld SGRAVH 156830,P 1,1,B,BDH-09 Voertuigbrand 156830,Laan van Wateringse Veld,\N,\N,\N,\N,2548BK,Den Haag,52.033961600000005,4.283741,tALZBeQDZWByVaY/k8FFvU5fKIU=,S,200501,4896,391,12,5170,"15,001,631,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.283741 52.0339616)
16186543,2020-01-01 01:44:00,FLEX-A,1600,AORG,P 1 BDH-10 Voertuigbrand Station Moerwijk Erasmusweg SGRAVH 157630,P 1,1,B,BDH-10 Voertuigbrand Station Moerwijk 157630,Erasmusweg,\N,\N,\N,\N,2532CD,Den Haag,52.0545776,4.3063657,Zrc9B+UP59vZdFaB60l/LBu9Hqc=,S,199795,4896,391,12,5170,"1,500,148,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3063657 52.0545776)
16186554,2020-01-01 01:45:00,FLEX-A,1600,AORG,P 1 BDH-10 Gebouwbrand Waldorpstraat SGRAVH 157650 159591 156230 159636,P 1,1,B,BDH-10 Gebouwbrand 157650 159591 156230 159636,Waldorpstraat,\N,\N,\N,\N,2521CA,Den Haag,52.0672523,4.3188654,vUXYu5c4rilftF/Nus2Ax+IbghQ=,S,201821,4896,391,12,5170,"15,000,501,500,142,100,000,000,000,000,000,000,000,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3188654 52.0672523)
16186592,2020-01-01 01:48:00,FLEX-A,1600,AORG,P 1 BDH-09 Buitenbrand afval/rommel Delftselaan SGRAVH 156531,P 1,1,B,BDH-09 Buitenbrand afval/rommel 156531,Delftselaan,\N,\N,\N,\N,2512RA,Den Haag,52.070563,4.2993994,SMaz7RCH28ZtInpHujbBXjHSqx0=,S,199640,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2993994 52.070563)
16186601,2020-01-01 01:49:00,FLEX-A,1600,AORG,P 1 BDH-10 Buitenbrand container Wantsnijdersgaarde SGRAVH 157730,P 1,1,B,BDH-10 Buitenbrand container 157730,Wantsnijdersgaarde,\N,\N,\N,\N,2542GA,Den Haag,52.0354391,4.267560400000001,mWG0hx8LwpsQDajlmHdrMi1IeOc=,S,201824,4896,391,12,5170,"1,500,150,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.267560400000001 52.0354391)
16186641,2020-01-01 01:54:00,FLEX-A,1600,AORG,P 1 BDH-09 Voertuigbrand Douglaslaan Jonkheer van Riemsdijklaan SGRAVH 157430,P 1,1,B,BDH-09 Voertuigbrand 157430,Jonkheer van Riemsdijklaan,\N,\N,\N,\N,2497BT,Den Haag,52.0377995,4.362181700000001,t50bAlGndhC4jPx1pKVJKPudQy8=,S,200290,4896,391,12,5170,"150,014,915,039,022,000,000",\N,\N,Den Haag,Den Haag,POINT (4.362181700000001 52.0377995)
16186670,2020-01-01 01:56:00,FLEX-A,1600,AORG,P 1 BDH-07 Buitenbrand Haringkade SGRAVH 157130,P 1,1,B,BDH-07 Buitenbrand 157130,Haringkade,\N,\N,\N,\N,2584EA,Den Haag,52.106200799999996,4.280339700000001,aj/2sXBo+JDDQna461HvMP4ycxA=,S,200007,4896,391,12,5170,"15,001,581,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.280339700000001 52.1062008)
16186674,2020-01-01 01:57:00,FLEX-A,1600,AORG,P 1 BDH-09 Buitenbrand afval/rommel Elandstraat SGRAVH 156530,P 1,1,B,BDH-09 Buitenbrand afval/rommel 156530,Elandstraat,\N,\N,\N,\N,2513GL,Den Haag,52.0819291,4.2996676,c6msq0qe40Nd6u7hhVKHdEHvuO4=,S,199764,4896,391,12,5170,"1,500,140,150,019,610,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2996676 52.0819291)
16186690,2020-01-01 01:58:00,FLEX-A,1600,AORG,P 1 BDH-07 Buitenbrand Boerenstraat Wolmaransstraat SGRAVH 156531,P 1,1,B,BDH-07 Buitenbrand 156531,Wolmaransstraat,\N,\N,\N,\N,2572EA,Den Haag,52.0664643,4.2939318,rq4ciEPMyqa5pYrO9mrXqWAQTCU=,S,201951,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2939318 52.0664643)
16186699,2020-01-01 01:59:00,FLEX-A,1600,AORG,P 1 BDH-08 Voertuigbrand Goeverneurlaan SGRAVH 159636,P 1,1,B,BDH-08 Voertuigbrand 159636,Goeverneurlaan,\N,\N,\N,\N,2523BA,Den Haag,52.0604585,4.3265529,EpIx+F2+Z2n2e75SxYNTDhji6t0=,S,199913,4896,391,12,5170,"15,001,611,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.3265529 52.0604585)
16186717,2020-01-01 02:01:00,FLEX-A,1600,AORG,P 1 BDH-07 Buitenbrand afval/rommel Hendrik van Deventerstraat SGRAVH 159635,P 1,1,B,BDH-07 Buitenbrand afval/rommel 159635,Hendrik van Deventerstraat,\N,\N,\N,\N,2563XP,Den Haag,52.0722784,4.2732088,Bh+FgGEGQPSRtOjhZQ9tFHbrTh8=,S,200058,4896,391,12,5170,"15,001,421,500,196,100,000,000,000,000,000,000",\N,\N,Den Haag,Den Haag,POINT (4.2732088 52.0722784)
